Metric,Lambda,Success,MetricDistance,L2Distance,Run,Example
WassersteinAproximation-reg=5,0.001,True,2.0576465129852295,9.178380966186523,3,82
WassersteinAproximation-reg=5,0.001,True,1.2866168022155762,5.173122882843018,3,83
WassersteinAproximation-reg=5,0.001,False,0.9107514023780823,7.680757522583008,3,84
WassersteinAproximation-reg=5,0.001,False,0.6279712915420532,4.516998767852783,3,85
WassersteinAproximation-reg=5,0.001,False,0.9541957378387451,6.7644171714782715,3,86
WassersteinAproximation-reg=5,0.001,False,0.791309654712677,5.1620988845825195,3,87
WassersteinAproximation-reg=5,0.001,False,0.9223096370697021,6.653733253479004,3,88
WassersteinAproximation-reg=5,0.001,False,0.4286668002605438,4.705082416534424,3,89
WassersteinAproximation-reg=5,0.001,False,0.9738943576812744,7.683467388153076,3,90
WassersteinAproximation-reg=5,0.001,False,0.6813793778419495,4.639179706573486,3,91
WassersteinAproximation-reg=5,0.001,False,0.9366761445999146,7.029397964477539,3,92
WassersteinAproximation-reg=5,0.001,False,0.38237902522087097,4.600577354431152,3,93
WassersteinAproximation-reg=5,0.001,False,0.9608821868896484,7.582066059112549,3,94
WassersteinAproximation-reg=5,0.001,False,1.1597671508789062,6.779637813568115,3,95
WassersteinAproximation-reg=5,0.001,True,1.0242840051651,7.293478488922119,3,96
WassersteinAproximation-reg=5,0.001,False,0.6396510601043701,4.905941009521484,3,97
WassersteinAproximation-reg=5,0.001,False,1.0677340030670166,6.351818084716797,3,98
WassersteinAproximation-reg=5,0.001,False,0.5710511207580566,4.366863250732422,3,99
WassersteinAproximation-reg=5,0.001,False,0.5428851246833801,4.188954830169678,3,100
WassersteinAproximation-reg=10,1000,True,2.0011110305786133,6.395508766174316,3,1
WassersteinAproximation-reg=10,1000,True,1.703450322151184,7.367522716522217,3,2
WassersteinAproximation-reg=10,1000,True,2.444348096847534,5.546722412109375,3,3
WassersteinAproximation-reg=10,1000,True,1.2876108884811401,4.151775360107422,3,4
WassersteinAproximation-reg=10,1000,True,1.4410293102264404,6.306214809417725,3,5
WassersteinAproximation-reg=10,1000,True,0.9551920890808105,5.0558624267578125,3,6
WassersteinAproximation-reg=10,1000,True,2.16524600982666,7.14201545715332,3,7
WassersteinAproximation-reg=10,1000,True,1.0710071325302124,5.5766167640686035,3,8
WassersteinAproximation-reg=10,1000,True,2.196331262588501,7.343949794769287,3,9
WassersteinAproximation-reg=10,1000,True,1.6594024896621704,5.35666561126709,3,10
WassersteinAproximation-reg=10,1000,True,1.8740884065628052,5.915937423706055,3,11
WassersteinAproximation-reg=10,1000,True,1.5380425453186035,5.449385643005371,3,12
WassersteinAproximation-reg=10,1000,True,1.6702265739440918,5.720424652099609,3,13
WassersteinAproximation-reg=10,1000,True,1.3437705039978027,6.2889604568481445,3,14
WassersteinAproximation-reg=10,1000,True,2.966296911239624,6.966548442840576,3,15
WassersteinAproximation-reg=10,1000,True,1.2417426109313965,5.050205707550049,3,16
WassersteinAproximation-reg=10,1000,True,2.0700597763061523,6.920427322387695,3,17
WassersteinAproximation-reg=10,1000,True,0.915697455406189,5.484536647796631,3,18
WassersteinAproximation-reg=10,1000,True,1.91777765750885,6.551314353942871,3,19
WassersteinAproximation-reg=10,1000,True,0.7589231729507446,4.178258895874023,3,20
WassersteinAproximation-reg=10,1000,True,2.703244686126709,5.824220180511475,3,21
WassersteinAproximation-reg=10,1000,True,1.7587370872497559,4.566867351531982,3,22
WassersteinAproximation-reg=10,1000,True,2.3291590213775635,7.63631010055542,3,23
WassersteinAproximation-reg=10,1000,True,1.3925307989120483,6.9809441566467285,3,24
WassersteinAproximation-reg=10,1000,True,2.260105609893799,7.234539985656738,3,25
WassersteinAproximation-reg=10,1000,True,1.265904188156128,5.115408897399902,3,26
WassersteinAproximation-reg=10,1000,True,2.5879340171813965,6.101828098297119,3,27
WassersteinAproximation-reg=10,1000,True,0.6020424365997314,4.7249321937561035,3,28
WassersteinAproximation-reg=10,1000,True,1.5244091749191284,5.0956950187683105,3,29
WassersteinAproximation-reg=10,1000,True,2.3704893589019775,6.802013397216797,3,30
WassersteinAproximation-reg=10,1000,True,2.2938804626464844,7.184662342071533,3,31
WassersteinAproximation-reg=10,1000,True,1.6556340456008911,5.865652084350586,3,32
WassersteinAproximation-reg=10,1000,True,2.1127960681915283,6.521228790283203,3,33
WassersteinAproximation-reg=10,1000,True,1.7573652267456055,6.690025329589844,3,34
WassersteinAproximation-reg=10,1000,True,2.0691444873809814,7.1293511390686035,3,35
WassersteinAproximation-reg=10,1000,True,1.0108306407928467,4.416811943054199,3,36
WassersteinAproximation-reg=10,1000,True,1.8612881898880005,5.716195106506348,3,37
WassersteinAproximation-reg=10,1000,True,1.770194411277771,5.40235710144043,3,38
WassersteinAproximation-reg=10,1000,True,2.2203798294067383,5.676605701446533,3,39
WassersteinAproximation-reg=10,1000,True,1.4642963409423828,5.502535343170166,3,40
WassersteinAproximation-reg=10,1000,True,1.9365110397338867,7.255244731903076,3,41
WassersteinAproximation-reg=10,1000,True,1.406740427017212,6.02046012878418,3,42
WassersteinAproximation-reg=10,1000,True,2.1380207538604736,7.6540608406066895,3,43
WassersteinAproximation-reg=10,1000,True,1.8067253828048706,4.658005714416504,3,44
WassersteinAproximation-reg=10,1000,True,1.499231219291687,7.057992935180664,3,45
WassersteinAproximation-reg=10,1000,True,1.2556788921356201,7.231454849243164,3,46
WassersteinAproximation-reg=10,1000,True,1.7393178939819336,5.42812967300415,3,47
WassersteinAproximation-reg=10,1000,True,1.8290791511535645,6.446291446685791,3,48
WassersteinAproximation-reg=10,1000,True,2.4213247299194336,7.509006500244141,3,49
WassersteinAproximation-reg=10,1000,True,2.4581961631774902,6.1270341873168945,3,50
WassersteinAproximation-reg=10,1000,True,2.591944456100464,7.502196788787842,3,51
WassersteinAproximation-reg=10,1000,True,0.8378210067749023,4.065420150756836,3,52
WassersteinAproximation-reg=10,1000,True,2.952760934829712,6.5917487144470215,3,53
WassersteinAproximation-reg=10,1000,True,1.5614395141601562,5.884909629821777,3,54
WassersteinAproximation-reg=10,1000,True,2.1569995880126953,6.4110636711120605,3,55
WassersteinAproximation-reg=10,1000,True,1.9745720624923706,5.948795795440674,3,56
WassersteinAproximation-reg=10,1000,True,2.1302759647369385,6.486797332763672,3,57
WassersteinAproximation-reg=10,1000,True,1.7343847751617432,6.595235347747803,3,58
WassersteinAproximation-reg=10,1000,True,1.2078766822814941,4.713081359863281,3,59
WassersteinAproximation-reg=10,1000,True,1.3446319103240967,5.8108439445495605,3,60
WassersteinAproximation-reg=10,1000,True,3.017885684967041,8.408493995666504,3,61
WassersteinAproximation-reg=10,1000,True,0.7482829689979553,4.193122386932373,3,62
WassersteinAproximation-reg=10,1000,True,2.804550886154175,6.005566120147705,3,63
WassersteinAproximation-reg=10,1000,True,1.0381057262420654,5.539095878601074,3,64
WassersteinAproximation-reg=10,1000,True,2.1638638973236084,7.0986480712890625,3,65
WassersteinAproximation-reg=10,1000,True,1.8320209980010986,7.137468338012695,3,66
WassersteinAproximation-reg=10,1000,True,1.2051191329956055,4.89702844619751,3,67
WassersteinAproximation-reg=10,1000,True,1.9312572479248047,6.076846122741699,3,68
WassersteinAproximation-reg=10,1000,True,0.8754218816757202,5.472342014312744,3,69
WassersteinAproximation-reg=10,1000,True,2.410142421722412,5.652390003204346,3,70
WassersteinAproximation-reg=10,1000,True,1.3823872804641724,6.176789283752441,3,71
WassersteinAproximation-reg=10,1000,True,2.1420679092407227,6.3697004318237305,3,72
WassersteinAproximation-reg=10,1000,True,1.139901041984558,4.8364057540893555,3,73
WassersteinAproximation-reg=10,1000,True,1.972856879234314,6.628106594085693,3,74
WassersteinAproximation-reg=10,1000,True,1.3381558656692505,3.9890124797821045,3,75
WassersteinAproximation-reg=10,1000,True,1.3905284404754639,5.764071941375732,3,76
WassersteinAproximation-reg=10,1000,True,1.7699639797210693,6.315852165222168,3,77
WassersteinAproximation-reg=10,1000,True,1.5615819692611694,6.025891304016113,3,78
WassersteinAproximation-reg=10,1000,True,1.4281033277511597,5.400041103363037,3,79
WassersteinAproximation-reg=10,1000,True,3.125749111175537,8.35539722442627,3,80
WassersteinAproximation-reg=10,1000,True,1.657657504081726,6.746327877044678,3,81
WassersteinAproximation-reg=10,1000,True,3.323145627975464,7.644975185394287,3,82
WassersteinAproximation-reg=10,1000,True,1.6947689056396484,4.546792984008789,3,83
WassersteinAproximation-reg=10,1000,True,2.2861337661743164,7.231607913970947,3,84
WassersteinAproximation-reg=10,1000,True,2.627941608428955,6.650302886962891,3,85
WassersteinAproximation-reg=10,1000,True,1.9050558805465698,6.17765474319458,3,86
WassersteinAproximation-reg=10,1000,True,1.401351809501648,5.241853713989258,3,87
WassersteinAproximation-reg=10,1000,True,2.642331600189209,6.630494594573975,3,88
WassersteinAproximation-reg=10,1000,True,1.2220101356506348,5.647423267364502,3,89
WassersteinAproximation-reg=10,1000,True,2.423982858657837,6.9332780838012695,3,90
WassersteinAproximation-reg=10,1000,True,0.9105889797210693,4.695287227630615,3,91
WassersteinAproximation-reg=10,1000,True,1.3681366443634033,5.275050640106201,3,92
WassersteinAproximation-reg=10,1000,True,1.0106011629104614,5.660062313079834,3,93
WassersteinAproximation-reg=10,1000,True,1.2817349433898926,5.523678302764893,3,94
WassersteinAproximation-reg=10,1000,True,2.408224582672119,6.576554298400879,3,95
WassersteinAproximation-reg=10,1000,True,1.280694603919983,5.159730434417725,3,96
WassersteinAproximation-reg=10,1000,True,1.7878036499023438,7.258012294769287,3,97
WassersteinAproximation-reg=10,1000,True,2.096905469894409,6.145011901855469,3,98
WassersteinAproximation-reg=10,1000,True,2.058736801147461,6.321144104003906,3,99
WassersteinAproximation-reg=10,1000,True,0.9507766962051392,4.5550618171691895,3,100
WassersteinAproximation-reg=10,100,True,1.9055107831954956,6.325579643249512,3,1
WassersteinAproximation-reg=10,100,True,1.7407952547073364,7.171239852905273,3,2
WassersteinAproximation-reg=10,100,True,2.4081900119781494,5.587730407714844,3,3
WassersteinAproximation-reg=10,100,True,1.191589117050171,3.84623646736145,3,4
WassersteinAproximation-reg=10,100,True,1.3708440065383911,6.023035526275635,3,5
WassersteinAproximation-reg=10,100,True,0.8960177898406982,5.103008270263672,3,6
WassersteinAproximation-reg=10,100,True,1.7469731569290161,6.41221809387207,3,7
WassersteinAproximation-reg=10,100,True,0.8027564287185669,5.08671236038208,3,8
WassersteinAproximation-reg=10,100,True,2.2588396072387695,7.6146016120910645,3,9
WassersteinAproximation-reg=10,100,True,1.5232521295547485,5.034811973571777,3,10
WassersteinAproximation-reg=10,100,True,1.5166213512420654,5.370781421661377,3,11
WassersteinAproximation-reg=10,100,True,1.4461579322814941,5.330138206481934,3,12
WassersteinAproximation-reg=10,100,True,1.6246082782745361,5.816935062408447,3,13
WassersteinAproximation-reg=10,100,True,1.6335763931274414,6.1647725105285645,3,14
WassersteinAproximation-reg=10,100,True,2.638888359069824,6.359558582305908,3,15
WassersteinAproximation-reg=10,100,True,0.8538802266120911,4.8695807456970215,3,16
WassersteinAproximation-reg=10,100,True,1.86624014377594,6.710325241088867,3,17
WassersteinAproximation-reg=10,100,True,0.9225245118141174,5.519874095916748,3,18
WassersteinAproximation-reg=10,100,True,1.9295498132705688,6.591040134429932,3,19
WassersteinAproximation-reg=10,100,True,0.7280465364456177,4.071211338043213,3,20
WassersteinAproximation-reg=10,100,True,2.5925652980804443,5.727241516113281,3,21
WassersteinAproximation-reg=10,100,True,1.8043239116668701,4.4727630615234375,3,22
WassersteinAproximation-reg=10,100,True,2.0638368129730225,7.019744396209717,3,23
WassersteinAproximation-reg=10,100,True,1.3438555002212524,6.726872444152832,3,24
WassersteinAproximation-reg=10,100,True,2.3286163806915283,7.2716383934021,3,25
WassersteinAproximation-reg=10,100,True,1.0376139879226685,4.809153079986572,3,26
WassersteinAproximation-reg=10,100,True,2.517955780029297,6.244563579559326,3,27
WassersteinAproximation-reg=10,100,True,0.5710180997848511,4.519824504852295,3,28
WassersteinAproximation-reg=10,100,True,1.2776609659194946,4.788835048675537,3,29
WassersteinAproximation-reg=10,100,True,1.9749432802200317,6.422266960144043,3,30
WassersteinAproximation-reg=10,100,True,2.2378196716308594,6.931581497192383,3,31
WassersteinAproximation-reg=10,100,True,1.7085905075073242,5.818080425262451,3,32
WassersteinAproximation-reg=10,100,True,2.16560435295105,6.702439308166504,3,33
WassersteinAproximation-reg=10,100,True,1.4105312824249268,6.366090774536133,3,34
WassersteinAproximation-reg=10,100,True,1.924765944480896,6.61690616607666,3,35
WassersteinAproximation-reg=10,100,True,0.9286113381385803,4.481866359710693,3,36
WassersteinAproximation-reg=10,100,True,1.7972384691238403,5.756686687469482,3,37
WassersteinAproximation-reg=10,100,True,1.6524791717529297,5.184857368469238,3,38
WassersteinAproximation-reg=10,100,True,2.0203938484191895,5.5404839515686035,3,39
WassersteinAproximation-reg=10,100,True,1.2891911268234253,5.066227912902832,3,40
WassersteinAproximation-reg=10,100,True,1.9281275272369385,7.006895542144775,3,41
WassersteinAproximation-reg=10,100,True,1.1719521284103394,5.939191818237305,3,42
WassersteinAproximation-reg=10,100,True,2.066582202911377,7.669064998626709,3,43
WassersteinAproximation-reg=10,100,True,1.2500414848327637,4.058394908905029,3,44
WassersteinAproximation-reg=10,100,True,1.8735313415527344,7.517731189727783,3,45
WassersteinAproximation-reg=10,100,True,1.0490614175796509,6.958399295806885,3,46
WassersteinAproximation-reg=10,100,True,1.660109281539917,5.178254127502441,3,47
WassersteinAproximation-reg=10,100,True,1.683982253074646,6.344608783721924,3,48
WassersteinAproximation-reg=10,100,True,2.172757148742676,7.333299160003662,3,49
WassersteinAproximation-reg=10,100,True,2.1729822158813477,5.576260566711426,3,50
WassersteinAproximation-reg=10,100,True,2.491008758544922,7.536402702331543,3,51
WassersteinAproximation-reg=10,100,True,0.9958229660987854,4.257809638977051,3,52
WassersteinAproximation-reg=10,100,True,2.8003499507904053,6.357677459716797,3,53
WassersteinAproximation-reg=10,100,True,1.2660001516342163,5.9075026512146,3,54
WassersteinAproximation-reg=10,100,True,2.116234540939331,6.350904941558838,3,55
WassersteinAproximation-reg=10,100,True,1.7630443572998047,5.746753215789795,3,56
WassersteinAproximation-reg=10,100,True,1.8797121047973633,6.333348274230957,3,57
WassersteinAproximation-reg=10,100,True,1.716680884361267,6.612405776977539,3,58
WassersteinAproximation-reg=10,100,True,1.032650113105774,4.506107807159424,3,59
WassersteinAproximation-reg=10,100,True,1.2545644044876099,5.668487071990967,3,60
WassersteinAproximation-reg=10,100,True,2.935873031616211,8.15875244140625,3,61
WassersteinAproximation-reg=10,100,True,0.5415257215499878,4.289525032043457,3,62
WassersteinAproximation-reg=10,100,True,2.7645623683929443,5.875864028930664,3,63
WassersteinAproximation-reg=10,100,True,0.8103516101837158,4.973973274230957,3,64
WassersteinAproximation-reg=10,100,True,2.2969439029693604,7.2286906242370605,3,65
WassersteinAproximation-reg=10,100,True,1.5954678058624268,6.828743934631348,3,66
WassersteinAproximation-reg=10,100,True,1.2145559787750244,4.781557083129883,3,67
WassersteinAproximation-reg=10,100,True,1.8085432052612305,5.985350608825684,3,68
WassersteinAproximation-reg=10,100,True,0.6613544225692749,5.053840637207031,3,69
WassersteinAproximation-reg=10,100,True,2.543865442276001,5.81845760345459,3,70
WassersteinAproximation-reg=10,100,True,1.0557236671447754,5.958096981048584,3,71
WassersteinAproximation-reg=10,100,True,1.9435464143753052,6.113404750823975,3,72
WassersteinAproximation-reg=10,100,True,1.1231842041015625,4.613096237182617,3,73
WassersteinAproximation-reg=10,100,True,1.8961528539657593,6.557685375213623,3,74
WassersteinAproximation-reg=10,100,True,1.2704359292984009,4.004751205444336,3,75
WassersteinAproximation-reg=10,100,True,1.2317756414413452,5.48704195022583,3,76
WassersteinAproximation-reg=10,100,True,1.4759981632232666,5.960911273956299,3,77
WassersteinAproximation-reg=10,100,True,1.4601454734802246,5.946081638336182,3,78
WassersteinAproximation-reg=10,100,True,1.7123788595199585,5.50679874420166,3,79
WassersteinAproximation-reg=10,100,True,2.824497938156128,8.22460651397705,3,80
WassersteinAproximation-reg=10,100,True,1.3478158712387085,6.184887886047363,3,81
WassersteinAproximation-reg=10,100,True,3.270131826400757,7.501338481903076,3,82
WassersteinAproximation-reg=10,100,True,1.2901723384857178,4.021104335784912,3,83
WassersteinAproximation-reg=10,100,True,1.668044090270996,6.264034271240234,3,84
WassersteinAproximation-reg=10,100,True,1.7819938659667969,5.862137317657471,3,85
WassersteinAproximation-reg=10,100,True,1.881211757659912,6.033015251159668,3,86
WassersteinAproximation-reg=10,100,True,1.4147828817367554,5.18419075012207,3,87
WassersteinAproximation-reg=10,100,True,2.0203661918640137,5.732794761657715,3,88
WassersteinAproximation-reg=10,100,True,1.3322333097457886,5.779293060302734,3,89
WassersteinAproximation-reg=10,100,True,2.5752944946289062,7.107145309448242,3,90
WassersteinAproximation-reg=10,100,True,0.9058379530906677,4.570480823516846,3,91
WassersteinAproximation-reg=10,100,True,1.3678736686706543,5.142556667327881,3,92
WassersteinAproximation-reg=10,100,True,0.9117366075515747,5.436781883239746,3,93
WassersteinAproximation-reg=10,100,True,1.2402069568634033,5.620535850524902,3,94
WassersteinAproximation-reg=10,100,True,1.9661673307418823,5.908534526824951,3,95
WassersteinAproximation-reg=10,100,True,1.3042441606521606,5.108353614807129,3,96
WassersteinAproximation-reg=10,100,True,1.5878556966781616,6.948474884033203,3,97
WassersteinAproximation-reg=10,100,True,1.9431607723236084,5.672366619110107,3,98
WassersteinAproximation-reg=10,100,True,1.8078869581222534,5.7437744140625,3,99
WassersteinAproximation-reg=10,100,True,0.6384734511375427,4.072144031524658,3,100
WassersteinAproximation-reg=10,10,True,1.831885576248169,6.2986626625061035,3,1
WassersteinAproximation-reg=10,10,True,1.8099182844161987,7.549874782562256,3,2
WassersteinAproximation-reg=10,10,True,2.4203433990478516,5.602570533752441,3,3
WassersteinAproximation-reg=10,10,True,1.2050201892852783,3.7974612712860107,3,4
WassersteinAproximation-reg=10,10,True,1.2649824619293213,5.709201812744141,3,5
WassersteinAproximation-reg=10,10,True,0.8800539374351501,5.0295796394348145,3,6
WassersteinAproximation-reg=10,10,True,1.5875107049942017,5.978174686431885,3,7
WassersteinAproximation-reg=10,10,True,0.7827889323234558,5.360124588012695,3,8
WassersteinAproximation-reg=10,10,True,1.965354323387146,6.993681907653809,3,9
WassersteinAproximation-reg=10,10,True,1.2892061471939087,4.981154441833496,3,10
WassersteinAproximation-reg=10,10,True,1.5725346803665161,5.453156471252441,3,11
WassersteinAproximation-reg=10,10,True,1.3383220434188843,4.902588844299316,3,12
WassersteinAproximation-reg=10,10,True,1.5488049983978271,5.960226535797119,3,13
WassersteinAproximation-reg=10,10,True,1.0322725772857666,5.372992515563965,3,14
WassersteinAproximation-reg=10,10,True,2.600020408630371,6.274419784545898,3,15
WassersteinAproximation-reg=10,10,True,0.7915828824043274,4.556305408477783,3,16
WassersteinAproximation-reg=10,10,True,1.819885015487671,6.508896827697754,3,17
WassersteinAproximation-reg=10,10,True,0.6842048168182373,4.964275360107422,3,18
WassersteinAproximation-reg=10,10,True,1.8992159366607666,6.328792095184326,3,19
WassersteinAproximation-reg=10,10,True,0.5765811204910278,3.8041751384735107,3,20
WassersteinAproximation-reg=10,10,True,2.828380823135376,5.869803428649902,3,21
WassersteinAproximation-reg=10,10,True,1.683150053024292,4.363091468811035,3,22
WassersteinAproximation-reg=10,10,True,1.8661494255065918,6.7143778800964355,3,23
WassersteinAproximation-reg=10,10,True,1.0090148448944092,6.16581916809082,3,24
WassersteinAproximation-reg=10,10,True,2.2668182849884033,7.607614040374756,3,25
WassersteinAproximation-reg=10,10,True,1.2636353969573975,5.345188617706299,3,26
WassersteinAproximation-reg=10,10,True,2.4770054817199707,5.8815741539001465,3,27
WassersteinAproximation-reg=10,10,True,0.5274172425270081,4.295905113220215,3,28
WassersteinAproximation-reg=10,10,True,1.3537544012069702,4.866129398345947,3,29
WassersteinAproximation-reg=10,10,True,1.7266159057617188,5.5935750007629395,3,30
WassersteinAproximation-reg=10,10,True,1.8420000076293945,6.469751834869385,3,31
WassersteinAproximation-reg=10,10,True,1.2893794775009155,5.605492115020752,3,32
WassersteinAproximation-reg=10,10,True,1.9931890964508057,6.509354114532471,3,33
WassersteinAproximation-reg=10,10,True,1.3014453649520874,6.225975513458252,3,34
WassersteinAproximation-reg=10,10,True,1.9535000324249268,6.678058624267578,3,35
WassersteinAproximation-reg=10,10,True,0.7437622547149658,4.133215427398682,3,36
WassersteinAproximation-reg=10,10,True,1.6564323902130127,5.481379985809326,3,37
WassersteinAproximation-reg=10,10,True,1.5099154710769653,5.108633041381836,3,38
WassersteinAproximation-reg=10,10,True,1.8947104215621948,5.271970272064209,3,39
WassersteinAproximation-reg=10,10,True,1.2956113815307617,5.162875652313232,3,40
WassersteinAproximation-reg=10,10,True,1.7148388624191284,6.8019938468933105,3,41
WassersteinAproximation-reg=10,10,True,0.9758521318435669,5.699489593505859,3,42
WassersteinAproximation-reg=10,10,True,2.0125620365142822,7.55342960357666,3,43
WassersteinAproximation-reg=10,10,True,1.4320205450057983,4.197413444519043,3,44
WassersteinAproximation-reg=10,10,True,1.326210379600525,6.708080768585205,3,45
WassersteinAproximation-reg=10,10,True,1.0674946308135986,6.876297950744629,3,46
WassersteinAproximation-reg=10,10,True,1.3648028373718262,4.793636798858643,3,47
WassersteinAproximation-reg=10,10,True,1.4976434707641602,6.5987067222595215,3,48
WassersteinAproximation-reg=10,10,True,2.3315181732177734,7.668020248413086,3,49
WassersteinAproximation-reg=10,10,True,2.269470691680908,5.961726665496826,3,50
WassersteinAproximation-reg=10,10,True,2.4367685317993164,7.308665752410889,3,51
WassersteinAproximation-reg=10,10,True,0.7617735862731934,4.180427074432373,3,52
WassersteinAproximation-reg=10,10,True,2.842262029647827,6.4567484855651855,3,53
WassersteinAproximation-reg=10,10,True,1.1919583082199097,5.570080280303955,3,54
WassersteinAproximation-reg=10,10,True,1.8792672157287598,5.942140579223633,3,55
WassersteinAproximation-reg=10,10,True,1.6519417762756348,5.844188690185547,3,56
WassersteinAproximation-reg=10,10,True,1.6819801330566406,6.1472392082214355,3,57
WassersteinAproximation-reg=10,10,True,1.5225807428359985,6.3329033851623535,3,58
WassersteinAproximation-reg=10,10,True,1.0971505641937256,4.593127727508545,3,59
WassersteinAproximation-reg=10,10,True,1.0309183597564697,5.352543830871582,3,60
WassersteinAproximation-reg=10,10,True,2.467710256576538,7.741087913513184,3,61
WassersteinAproximation-reg=10,10,True,0.4170891344547272,4.018618106842041,3,62
WassersteinAproximation-reg=10,10,True,2.920016288757324,6.004541873931885,3,63
WassersteinAproximation-reg=10,10,True,0.8107205033302307,5.195928573608398,3,64
WassersteinAproximation-reg=10,10,True,2.190708875656128,7.130181789398193,3,65
WassersteinAproximation-reg=10,10,True,1.3717132806777954,6.284966945648193,3,66
WassersteinAproximation-reg=10,10,True,0.9633675217628479,4.481319427490234,3,67
WassersteinAproximation-reg=10,10,True,1.8210327625274658,5.9300737380981445,3,68
WassersteinAproximation-reg=10,10,True,0.6024593114852905,5.1285176277160645,3,69
WassersteinAproximation-reg=10,10,True,2.3316831588745117,5.318230152130127,3,70
WassersteinAproximation-reg=10,10,True,1.0817742347717285,5.403382301330566,3,71
WassersteinAproximation-reg=10,10,True,1.7280195951461792,5.782181739807129,3,72
WassersteinAproximation-reg=10,10,True,1.0172932147979736,4.519130706787109,3,73
WassersteinAproximation-reg=10,10,True,1.8619102239608765,6.51920747756958,3,74
WassersteinAproximation-reg=10,10,True,1.1671183109283447,3.80499267578125,3,75
WassersteinAproximation-reg=10,10,True,0.9071860313415527,4.970773220062256,3,76
WassersteinAproximation-reg=10,10,True,1.4105271100997925,5.725729465484619,3,77
WassersteinAproximation-reg=10,10,True,1.4322474002838135,5.831235408782959,3,78
WassersteinAproximation-reg=10,10,True,1.462447166442871,5.590559959411621,3,79
WassersteinAproximation-reg=10,10,True,2.6462717056274414,7.986217021942139,3,80
WassersteinAproximation-reg=10,10,True,1.2116957902908325,5.800444602966309,3,81
WassersteinAproximation-reg=10,10,True,2.788402795791626,6.924225330352783,3,82
WassersteinAproximation-reg=10,10,True,1.3709752559661865,3.8634769916534424,3,83
WassersteinAproximation-reg=10,10,True,1.4784499406814575,6.003259658813477,3,84
WassersteinAproximation-reg=10,10,True,1.8055424690246582,5.375792503356934,3,85
WassersteinAproximation-reg=10,10,True,1.714314579963684,5.795137882232666,3,86
WassersteinAproximation-reg=10,10,True,1.2821751832962036,5.306825160980225,3,87
WassersteinAproximation-reg=10,10,True,1.996510624885559,6.024016380310059,3,88
WassersteinAproximation-reg=10,10,True,1.1062990427017212,5.697396278381348,3,89
WassersteinAproximation-reg=10,10,True,2.300323963165283,7.034825801849365,3,90
WassersteinAproximation-reg=10,10,True,0.8131738901138306,4.470719337463379,3,91
WassersteinAproximation-reg=10,10,True,1.4570441246032715,5.349393367767334,3,92
WassersteinAproximation-reg=10,10,True,0.7665653824806213,5.277808666229248,3,93
WassersteinAproximation-reg=10,10,True,1.0245692729949951,5.156804084777832,3,94
WassersteinAproximation-reg=10,10,True,1.952999472618103,5.769389629364014,3,95
WassersteinAproximation-reg=10,10,True,1.1581982374191284,5.003834247589111,3,96
WassersteinAproximation-reg=10,10,True,1.388759732246399,6.704723358154297,3,97
WassersteinAproximation-reg=10,10,True,1.7223169803619385,5.553783416748047,3,98
WassersteinAproximation-reg=10,10,True,2.0319695472717285,6.39778470993042,3,99
WassersteinAproximation-reg=10,10,True,0.6388139128684998,4.107860565185547,3,100
WassersteinAproximation-reg=10,1,True,1.6594531536102295,6.108137607574463,3,1
WassersteinAproximation-reg=10,1,True,1.5520814657211304,7.016330242156982,3,2
WassersteinAproximation-reg=10,1,True,2.213388681411743,5.132349014282227,3,3
WassersteinAproximation-reg=10,1,True,0.8599461317062378,3.4162559509277344,3,4
WassersteinAproximation-reg=10,1,True,1.2723000049591064,6.012206077575684,3,5
WassersteinAproximation-reg=10,1,True,0.6823288202285767,4.732809066772461,3,6
WassersteinAproximation-reg=10,1,True,1.4216257333755493,5.826837062835693,3,7
WassersteinAproximation-reg=10,1,True,0.7144650220870972,4.619994640350342,3,8
WassersteinAproximation-reg=10,1,True,1.6668624877929688,6.389359951019287,3,9
WassersteinAproximation-reg=10,1,True,1.2256360054016113,4.794511795043945,3,10
WassersteinAproximation-reg=10,1,True,1.5535780191421509,5.580826759338379,3,11
WassersteinAproximation-reg=10,1,True,1.350919485092163,4.852944374084473,3,12
WassersteinAproximation-reg=10,1,True,1.2140772342681885,5.517925262451172,3,13
WassersteinAproximation-reg=10,1,True,1.0574946403503418,5.753848552703857,3,14
WassersteinAproximation-reg=10,1,True,2.547018527984619,6.040652751922607,3,15
WassersteinAproximation-reg=10,1,True,0.5075972080230713,4.389749526977539,3,16
WassersteinAproximation-reg=10,1,True,1.7938629388809204,6.376583099365234,3,17
WassersteinAproximation-reg=10,1,False,0.1224903091788292,3.589362382888794,3,18
WassersteinAproximation-reg=10,1,True,1.7772011756896973,6.125948429107666,3,19
WassersteinAproximation-reg=10,1,True,0.452544242143631,3.791213274002075,3,20
WassersteinAproximation-reg=10,1,True,2.6303582191467285,5.602417945861816,3,21
WassersteinAproximation-reg=10,1,True,1.4103587865829468,4.082406520843506,3,22
WassersteinAproximation-reg=10,1,True,1.5994471311569214,6.506956100463867,3,23
WassersteinAproximation-reg=10,1,True,1.3137767314910889,6.736422061920166,3,24
WassersteinAproximation-reg=10,1,True,2.132984161376953,7.459214687347412,3,25
WassersteinAproximation-reg=10,1,True,0.9402561187744141,4.859102725982666,3,26
WassersteinAproximation-reg=10,1,True,2.3964452743530273,6.020158767700195,3,27
