,metric_name,lambda,is_adversarial,metric_distance,l2_distance,benign_index,file_name
685,L1,1.0,False,3.8980493545532227,0.16191913187503815,1,L1_lambda1_ben_dist3.8980493545532227_d20.16191913187503815_1
686,L1,1.0,False,3.9142208099365234,0.16178850829601288,3,L1_lambda1_ben_dist3.9142208099365234_d20.16178850829601288_3
687,L1,1.0,False,3.9157965183258057,0.16264410316944122,6,L1_lambda1_ben_dist3.9157965183258057_d20.16264410316944122_6
688,L1,1.0,False,3.9242396354675293,0.1625826507806778,8,L1_lambda1_ben_dist3.9242396354675293_d20.1625826507806778_8
689,L1,1.0,False,3.9318318367004395,0.16219519078731537,10,L1_lambda1_ben_dist3.9318318367004395_d20.16219519078731537_10
690,L1,1.0,False,3.9514944553375244,0.1624210625886917,19,L1_lambda1_ben_dist3.9514944553375244_d20.1624210625886917_19
691,L1,1.0,False,3.9554507732391357,0.16396412253379822,16,L1_lambda1_ben_dist3.9554507732391357_d20.16396412253379822_16
692,L1,1.0,False,3.9602999687194824,0.16333411633968353,2,L1_lambda1_ben_dist3.9602999687194824_d20.16333411633968353_2
693,L1,1.0,False,3.9787981510162354,0.16308178007602692,11,L1_lambda1_ben_dist3.9787981510162354_d20.16308178007602692_11
694,L1,1.0,False,3.991323947906494,0.16429372131824493,5,L1_lambda1_ben_dist3.991323947906494_d20.16429372131824493_5
695,L1,1.0,False,3.994048595428467,0.1635117083787918,13,L1_lambda1_ben_dist3.994048595428467_d20.1635117083787918_13
696,L1,1.0,False,4.009068489074707,0.16431060433387756,14,L1_lambda1_ben_dist4.009068489074707_d20.16431060433387756_14
697,L1,1.0,False,4.0178327560424805,0.16531258821487427,7,L1_lambda1_ben_dist4.0178327560424805_d20.16531258821487427_7
698,L1,1.0,False,4.0462188720703125,0.16542395949363708,17,L1_lambda1_ben_dist4.0462188720703125_d20.16542395949363708_17
699,L1,1.0,False,4.066548824310303,0.1651487797498703,12,L1_lambda1_ben_dist4.066548824310303_d20.1651487797498703_12
700,L2,0.001,False,0.15708495676517487,0.15708495676517487,5,L2_lambda0.001_ben_dist0.15708495676517487_d20.15708495676517487_5
701,L2,0.001,False,0.157670259475708,0.157670259475708,17,L2_lambda0.001_ben_dist0.157670259475708_d20.157670259475708_17
702,L2,0.001,False,0.1589285135269165,0.1589285135269165,6,L2_lambda0.001_ben_dist0.1589285135269165_d20.1589285135269165_6
703,L2,0.001,False,0.1590370088815689,0.1590370088815689,18,L2_lambda0.001_ben_dist0.1590370088815689_d20.1590370088815689_18
704,L2,0.001,False,0.15943516790866852,0.15943516790866852,15,L2_lambda0.001_ben_dist0.15943516790866852_d20.15943516790866852_15
705,L2,0.001,False,0.15945525467395782,0.15945525467395782,11,L2_lambda0.001_ben_dist0.15945525467395782_d20.15945525467395782_11
706,L2,0.001,False,0.15951324999332428,0.15951324999332428,10,L2_lambda0.001_ben_dist0.15951324999332428_d20.15951324999332428_10
707,L2,0.001,False,0.1610735058784485,0.1610735058784485,2,L2_lambda0.001_ben_dist0.1610735058784485_d20.1610735058784485_2
708,L2,0.001,False,0.16129572689533234,0.16129572689533234,13,L2_lambda0.001_ben_dist0.16129572689533234_d20.16129572689533234_13
709,L2,0.001,False,0.16164398193359375,0.16164398193359375,3,L2_lambda0.001_ben_dist0.16164398193359375_d20.16164398193359375_3
710,L2,0.001,False,0.16173933446407318,0.16173933446407318,20,L2_lambda0.001_ben_dist0.16173933446407318_d20.16173933446407318_20
711,L2,0.001,False,0.1617588847875595,0.1617588847875595,16,L2_lambda0.001_ben_dist0.1617588847875595_d20.1617588847875595_16
712,L2,0.001,False,0.16176219284534454,0.16176219284534454,14,L2_lambda0.001_ben_dist0.16176219284534454_d20.16176219284534454_14
